product_sku,order_id,quantity,unit_price,discount
2994,4717,8,414.97,0.0
3832,1771,8,874.7,0.0
1773,2959,9,122.84,0.0
3065,2334,12,220.65,0.0
4923,4266,11,276.1,0.0
64,2009,1,780.39,0.0
2844,4976,13,577.57,0.0
3141,1770,7,681.51,0.0
4653,1780,15,66.24,0.0
2357,2713,6,612.56,0.0
1425,1791,14,12.85,0.0
4469,4602,3,791.82,0.0
262,2609,13,745.94,0.0
54,340,8,570.25,0.0
1458,1894,11,434.01,0.0
2641,4553,10,642.62,0.0
2270,4467,8,894.08,0.0
3966,2193,10,650.38,0.0
4838,4085,5,458.37,0.0
883,3846,4,40.71,0.0
591,4876,14,134.18,0.0
1012,3667,15,4.39,0.0
2938,2638,5,952.32,0.0
1263,235,5,149.03,0.0
1441,1199,9,653.88,0.0
2439,2981,3,659.86,0.0
3143,3939,7,4.74,0.0
3378,3888,6,982.63,0.0
4591,1335,14,137.07,0.0
4215,1763,2,31.94,0.0
378,3757,13,498.02,0.0
4834,805,5,732.36,0.0
4237,327,1,744.17,0.0
4257,1747,15,93.52,0.0
42,4472,8,152.95,0.0
1458,3149,2,434.01,0.0
2415,839,6,516.88,0.0
3378,888,14,982.63,0.0
1930,3040,13,53.11,0.0
694,2796,9,739.7,0.0
3371,3820,4,674.74,0.0
4569,4795,2,184.4,0.0
4268,2170,11,119.92,0.0
4351,545,9,835.87,0.0
2356,3949,9,86.56,0.0
2631,2120,13,678.79,0.0
394,3804,5,482.64,0.0
4663,1003,10,862.01,0.0
980,523,12,498.4,0.0
3731,2053,10,217.91,0.0
3371,1743,15,674.74,0.0
4606,1856,12,715.77,0.0
4302,1592,4,547.44,0.0
2897,3323,12,550.84,0.0
2970,328,14,592.05,0.0
1112,1441,3,988.46,0.0
4920,206,2,484.73,0.0
1741,4179,5,853.07,0.0
290,4986,12,30.7,0.0
3570,3875,4,403.1,0.0
729,830,4,499.74,0.0
1255,4553,13,856.94,0.0
1112,3185,4,988.46,0.0
2889,1356,10,352.53,0.0
4258,845,6,727.57,0.0
1908,4956,15,955.15,0.0
3084,907,3,345.55,0.0
4062,2032,6,451.45,0.0
4017,1415,9,602.24,0.0
274,4681,4,221.52,0.0
4146,4022,7,757.78,0.0
420,3147,1,21.06,0.0
3703,2532,12,945.85,0.0
262,2661,9,745.94,0.0
3740,4170,15,602.34,0.0
1060,2155,6,681.86,0.0
3817,3513,13,848.5,0.0
1557,2453,1,173.2,0.0
1458,4920,4,434.01,0.0
1688,998,8,593.89,0.0
1813,2805,15,135.34,0.0
1432,2598,11,548.75,0.0
3016,1319,7,353.43,0.0
2889,4461,2,352.53,0.0
271,3044,3,257.58,0.0
3199,2130,3,206.9,0.0
2736,2366,1,661.78,0.0
4425,4616,7,427.6,0.0
4466,2172,8,495.39,0.0
3966,1080,4,650.38,0.0
1829,527,6,100.71,0.0
3668,807,10,681.95,0.0
630,4294,1,898.68,0.0
1113,4507,1,831.16,0.0
215,1672,10,143.72,0.0
1022,354,14,216.39,0.0
892,1224,5,862.57,0.0
2210,2246,14,369.41,0.0
874,742,9,749.95,0.0
4434,2992,6,307.5,0.0
1080,3677,3,987.02,0.0
838,4092,2,995.75,0.0
2931,2536,7,94.38,0.0
2897,856,5,550.84,0.0
3483,2329,4,460.86,0.0
225,1541,6,109.06,0.0
1224,686,11,653.07,0.0
3740,842,13,602.34,0.0
4923,2987,11,276.1,0.0
3007,3762,14,139.22,0.0
246,693,6,106.75,0.0
1268,3996,6,795.96,0.0
3206,4255,13,198.96,0.0
883,3965,3,40.71,0.0
1908,2203,5,955.15,0.0
3571,3182,7,726.78,0.0
1736,124,6,430.92,0.0
2889,3589,5,352.53,0.0
4120,1057,7,157.78,0.0
900,3955,11,516.27,0.0
2813,357,13,162.9,0.0
4013,2965,8,171.93,0.0
3779,2859,5,361.01,0.0
4114,614,14,284.23,0.0
583,4875,6,608.39,0.0
1191,3930,10,835.5,0.0
3098,510,14,585.58,0.0
1477,1499,15,127.35,0.0
2008,3929,3,373.92,0.0
875,4841,15,440.65,0.0
1302,1071,4,590.73,0.0
3366,2728,3,420.3,0.0
342,4826,13,430.14,0.0
2276,4328,12,644.43,0.0
4509,3521,13,319.78,0.0
3378,4615,10,982.63,0.0
4002,818,5,423.89,0.0
4812,2895,15,831.72,0.0
3315,166,15,28.2,0.0
3819,554,9,709.03,0.0
1722,2753,12,271.54,0.0
3616,2322,4,454.14,0.0
3357,3233,6,904.0,0.0
2484,2262,13,866.99,0.0
1128,543,8,490.56,0.0
4671,720,4,931.74,0.0
2393,1584,9,145.15,0.0
4117,1161,5,589.53,0.0
1539,308,3,89.02,0.0
4469,2326,12,791.82,0.0
1724,2647,5,547.03,0.0
2019,777,10,543.8,0.0
1348,2566,10,124.55,0.0
2558,2582,9,205.01,0.0
3693,4151,8,588.68,0.0
128,3190,3,703.88,0.0
4146,894,9,757.78,0.0
4532,4015,1,485.82,0.0
2889,1106,10,352.53,0.0
99,1285,6,700.65,0.0
4812,1860,10,831.72,0.0
4365,1888,15,36.9,0.0
1011,1246,11,670.17,0.0
591,2934,4,134.18,0.0
1629,1023,15,476.1,0.0
4796,3407,12,784.95,0.0
2899,2440,9,558.93,0.0
353,787,5,402.07,0.0
246,1187,7,106.75,0.0
1507,503,8,309.56,0.0
4268,2444,4,119.92,0.0
4117,4014,15,589.53,0.0
3489,3666,7,826.69,0.0
3163,1845,12,108.62,0.0
1132,4341,7,432.16,0.0
3731,426,5,217.91,0.0
1598,1827,5,200.51,0.0
4328,3706,10,737.4,0.0
3143,2983,5,4.74,0.0
4612,1020,5,609.65,0.0
887,1514,2,391.27,0.0
4670,149,12,777.43,0.0
3666,2914,5,507.13,0.0
3521,3648,14,346.7,0.0
3448,4009,6,523.44,0.0
1847,1213,15,539.92,0.0
4385,3393,10,520.59,0.0
4759,4758,1,952.16,0.0
4532,3355,9,485.82,0.0
583,3425,12,608.39,0.0
1299,1014,9,898.38,0.0
4441,1655,3,92.68,0.0
4257,4260,1,93.52,0.0
1780,1459,1,563.35,0.0
2550,2470,1,78.64,0.0
5000,4412,12,143.69,0.0
1190,4241,14,481.61,0.0
1407,2096,1,456.94,0.0
1739,2132,5,780.7,0.0
1722,117,15,271.54,0.0
3098,2430,1,585.58,0.0
2924,4815,2,655.64,0.0
4151,3313,5,478.87,0.0
3433,1361,10,830.34,0.0
226,876,5,984.87,0.0
883,2010,6,40.71,0.0
1479,2873,3,992.83,0.0
4275,2391,4,115.29,0.0
225,736,10,109.06,0.0
4962,1007,10,68.74,0.0
2463,2466,9,638.07,0.0
2664,2378,9,563.83,0.0
3832,162,2,874.7,0.0
1722,4782,6,271.54,0.0
4071,4301,4,560.65,0.0
183,468,13,843.6,0.0
2897,4537,15,550.84,0.0
3783,4919,4,571.36,0.0
1417,2993,14,331.76,0.0
2664,3684,8,563.83,0.0
569,1424,9,528.69,0.0
1162,1684,8,724.66,0.0
4275,4411,8,115.29,0.0
2579,3904,11,226.26,0.0
4151,3441,14,478.87,0.0
2,3036,6,439.12,0.0
160,3487,9,872.01,0.0
3949,557,5,76.68,0.0
563,4613,8,484.68,0.0
1220,611,12,923.34,0.0
2517,3280,7,927.86,0.0
4591,4279,5,137.07,0.0
2620,4204,10,82.17,0.0
567,4318,7,330.36,0.0
4197,4590,12,233.78,0.0
3366,1916,6,420.3,0.0
342,1097,13,430.14,0.0
730,1693,6,865.97,0.0
225,3596,13,109.06,0.0
569,4255,14,528.69,0.0
728,1614,12,397.69,0.0
262,2869,2,745.94,0.0
185,4876,7,299.38,0.0
3599,1218,13,306.84,0.0
1883,859,11,694.39,0.0
847,892,11,620.97,0.0
2008,1732,10,373.92,0.0
1224,4670,13,653.07,0.0
3538,3788,11,965.1,0.0
2207,3451,5,286.03,0.0
98,3406,5,381.52,0.0
829,1383,14,800.13,0.0
4163,3130,10,752.69,0.0
2270,4008,7,894.08,0.0
1607,1675,6,561.12,0.0
4771,2597,15,928.04,0.0
4413,4134,9,694.9,0.0
2809,752,1,642.72,0.0
838,4215,4,995.75,0.0
728,1471,5,397.69,0.0
3371,4340,2,674.74,0.0
1268,3784,15,795.96,0.0
4385,1357,9,520.59,0.0
3888,3561,9,179.41,0.0
2897,628,12,550.84,0.0
2517,4344,11,927.86,0.0
2,4812,9,439.12,0.0
225,2010,12,109.06,0.0
4151,4073,11,478.87,0.0
4013,2046,2,171.93,0.0
1664,3384,7,432.44,0.0
2597,2100,3,648.43,0.0
497,1392,1,730.03,0.0
2883,1670,3,755.68,0.0
3783,337,2,571.36,0.0
2357,456,5,612.56,0.0
513,1778,1,623.32,0.0
3779,2040,2,361.01,0.0
3898,184,4,688.74,0.0
4515,4162,10,534.19,0.0
4923,1528,1,276.1,0.0
2309,1161,5,356.38,0.0
187,3140,14,69.0,0.0
2276,1395,1,644.43,0.0
1537,2304,13,413.74,0.0
3666,4537,9,507.13,0.0
3666,811,2,507.13,0.0
2969,2708,8,715.27,0.0
4838,3620,12,458.37,0.0
1432,2828,9,548.75,0.0
4671,4928,9,931.74,0.0
2875,1689,8,861.54,0.0
3779,4540,6,361.01,0.0
694,3481,10,739.7,0.0
501,83,7,410.09,0.0
1059,1777,7,915.36,0.0
1108,3478,8,223.78,0.0
3206,2690,1,198.96,0.0
1539,3736,14,89.02,0.0
2570,93,3,262.14,0.0
1263,4070,13,149.03,0.0
1071,1627,3,628.4,0.0
1190,4062,5,481.61,0.0
246,3671,7,106.75,0.0
829,1804,8,800.13,0.0
3315,575,13,28.2,0.0
4507,257,7,910.27,0.0
2804,1024,2,172.42,0.0
1505,711,9,263.51,0.0
4622,4335,3,784.44,0.0
3163,710,13,108.62,0.0
4328,4768,5,737.4,0.0
2393,125,12,145.15,0.0
1477,3348,13,127.35,0.0
2464,4876,14,777.62,0.0
2464,625,14,777.62,0.0
3065,4508,7,220.65,0.0
3666,1288,5,507.13,0.0
497,730,6,730.03,0.0
4612,2487,2,609.65,0.0
4469,4191,2,791.82,0.0
729,1291,15,499.74,0.0
1371,1689,10,584.07,0.0
2641,2024,6,642.62,0.0
4952,44,9,133.42,0.0
1681,2660,13,43.02,0.0
3599,3853,6,306.84,0.0
2058,2492,3,651.18,0.0
2393,395,10,145.15,0.0
1773,1931,8,122.84,0.0
1930,4732,4,53.11,0.0
1255,932,2,856.94,0.0
2931,4709,8,94.38,0.0
3989,4536,4,451.88,0.0
3570,3867,12,403.1,0.0
2142,4081,13,166.93,0.0
42,736,8,152.95,0.0
3094,3422,1,202.93,0.0
194,3313,3,876.46,0.0
3073,4380,3,98.75,0.0
2821,683,15,330.65,0.0
2809,2003,9,642.72,0.0
3669,1418,15,208.5,0.0
4417,4361,2,557.71,0.0
4224,932,15,51.52,0.0
4417,4236,3,557.71,0.0
2871,1793,2,858.19,0.0
271,1145,5,257.58,0.0
2579,1833,15,226.26,0.0
622,2521,9,266.45,0.0
1664,1914,5,432.44,0.0
729,3477,6,499.74,0.0
3423,536,1,448.14,0.0
1108,4686,8,223.78,0.0
561,524,3,723.09,0.0
2631,3723,14,678.79,0.0
4920,158,14,484.73,0.0
5000,4529,15,143.69,0.0
592,3452,5,904.29,0.0
4425,4941,8,427.6,0.0
2403,4051,12,164.93,0.0
3692,2643,12,81.94,0.0
3311,4670,15,58.37,0.0
1790,1006,4,333.7,0.0
3752,2973,8,698.53,0.0
4422,4515,15,1.41,0.0
2269,2357,6,979.46,0.0
2757,4703,14,688.1,0.0
1586,4852,2,228.04,0.0
2076,4756,1,895.15,0.0
3722,919,10,447.14,0.0
3740,5000,2,602.34,0.0
2757,2967,4,688.1,0.0
3252,218,1,960.14,0.0
1289,1022,7,32.06,0.0
3489,1680,5,826.69,0.0
2642,1191,10,885.15,0.0
2208,1463,8,904.47,0.0
3094,2734,4,202.93,0.0
2060,2243,6,772.39,0.0
3260,2008,5,910.88,0.0
1224,4019,15,653.07,0.0
3135,1354,4,561.67,0.0
694,1013,4,739.7,0.0
571,4964,14,555.16,0.0
2664,1648,5,563.83,0.0
225,680,12,109.06,0.0
1112,2025,5,988.46,0.0
177,3010,11,904.23,0.0
4151,4545,13,478.87,0.0
3016,1638,2,353.43,0.0
3029,3881,7,168.81,0.0
67,345,11,453.79,0.0
2847,597,1,126.74,0.0
591,4023,2,134.18,0.0
2490,2319,6,83.94,0.0
743,4009,1,853.16,0.0
1629,252,14,476.1,0.0
3029,4409,14,168.81,0.0
4661,1363,6,818.76,0.0
2597,2384,6,648.43,0.0
2743,2513,13,943.21,0.0
677,700,12,661.36,0.0
3788,3342,15,414.61,0.0
2656,452,2,283.02,0.0
1191,1357,4,835.5,0.0
4812,1287,11,831.72,0.0
3357,2467,10,904.0,0.0
3098,1840,8,585.58,0.0
274,3884,12,221.52,0.0
3692,3569,14,81.94,0.0
4146,98,7,757.78,0.0
2,4306,6,439.12,0.0
4456,2951,11,355.68,0.0
4422,2954,12,1.41,0.0
2897,4347,12,550.84,0.0
3898,3289,7,688.74,0.0
2847,2012,10,126.74,0.0
1417,4100,10,331.76,0.0
2462,2233,15,270.77,0.0
4796,3009,15,784.95,0.0
3571,2313,12,726.78,0.0
4661,1713,3,818.76,0.0
1078,4205,6,978.64,0.0
3910,3449,14,555.22,0.0
1686,232,12,30.15,0.0
829,2698,13,800.13,0.0
1680,309,14,149.08,0.0
4275,2678,12,115.29,0.0
876,4171,7,85.37,0.0
4365,2013,10,36.9,0.0
3073,2072,4,98.75,0.0
1688,1352,13,593.89,0.0
3433,3882,12,830.34,0.0
420,4936,13,21.06,0.0
2876,3494,5,943.65,0.0
1739,1046,9,780.7,0.0
4908,4413,15,988.38,0.0
3752,388,15,698.53,0.0
3315,1044,1,28.2,0.0
4952,561,12,133.42,0.0
1639,2641,1,513.05,0.0
4434,223,7,307.5,0.0
2019,53,11,543.8,0.0
1564,98,1,83.46,0.0
160,4881,6,872.01,0.0
1509,2411,2,197.27,0.0
803,1889,1,421.72,0.0
4606,3020,2,715.77,0.0
3304,895,1,357.33,0.0
4962,458,1,68.74,0.0
654,4400,6,60.66,0.0
980,4676,8,498.4,0.0
436,556,2,607.45,0.0
1451,3386,10,687.64,0.0
4120,3295,13,157.78,0.0
1348,2754,10,124.55,0.0
1739,1250,12,780.7,0.0
2019,3250,1,543.8,0.0
717,1837,12,716.44,0.0
2060,3294,10,772.39,0.0
652,1273,5,281.07,0.0
2357,4739,11,612.56,0.0
4417,2389,7,557.71,0.0
2266,1596,10,10.41,0.0
3779,2455,8,361.01,0.0
215,4262,12,143.72,0.0
847,3860,4,620.97,0.0
1029,3420,12,762.35,0.0
4917,4065,10,999.14,0.0
2462,4992,4,270.77,0.0
4146,2965,11,757.78,0.0
3819,4875,5,709.03,0.0
497,2754,12,730.03,0.0
128,2638,14,703.88,0.0
4443,3004,9,619.25,0.0
3284,4923,1,293.33,0.0
2146,333,15,83.48,0.0
853,907,5,425.53,0.0
2019,3174,3,543.8,0.0
497,2554,2,730.03,0.0
3242,2502,15,421.89,0.0
3007,1297,9,139.22,0.0
3018,863,2,585.46,0.0
4120,1709,14,157.78,0.0
504,3125,15,28.11,0.0
1557,3304,11,173.2,0.0
1029,3626,11,762.35,0.0
1688,2730,2,593.89,0.0
3371,2765,5,674.74,0.0
97,3832,2,729.21,0.0
3260,4649,13,910.88,0.0
1759,2868,15,708.04,0.0
4365,600,2,36.9,0.0
4961,4054,13,362.01,0.0
194,4989,5,876.46,0.0
1441,2815,8,653.88,0.0
3874,1738,6,185.98,0.0
2620,1704,6,82.17,0.0
4197,3934,3,233.78,0.0
1759,4774,6,708.04,0.0
4121,2442,8,838.41,0.0
185,74,4,299.38,0.0
2980,1944,14,347.47,0.0
781,4338,3,917.91,0.0
4413,1388,11,694.9,0.0
2656,2533,15,283.02,0.0
803,1429,10,421.72,0.0
3989,3021,15,451.88,0.0
4865,2658,12,976.48,0.0
728,1427,2,397.69,0.0
1751,2917,6,733.58,0.0
1885,1319,6,859.48,0.0
2820,4091,15,743.0,0.0
3199,1648,11,206.9,0.0
42,2487,11,152.95,0.0
3616,4743,15,454.14,0.0
3669,2297,11,208.5,0.0
2821,1865,6,330.65,0.0
2448,2257,13,986.54,0.0
4663,1401,2,862.01,0.0
394,4585,9,482.64,0.0
3315,1188,1,28.2,0.0
4257,3664,10,93.52,0.0
42,698,4,152.95,0.0
1432,3434,7,548.75,0.0
1112,4853,6,988.46,0.0
2656,4085,14,283.02,0.0
1068,1161,14,296.78,0.0
3448,2347,4,523.44,0.0
1759,1699,4,708.04,0.0
4462,3223,6,490.32,0.0
1432,217,4,548.75,0.0
652,1050,8,281.07,0.0
3429,2733,14,582.91,0.0
2969,2422,7,715.27,0.0
222,3110,10,931.95,0.0
958,2357,8,339.21,0.0
4606,4669,2,715.77,0.0
2517,137,9,927.86,0.0
3311,109,11,58.37,0.0
414,1897,2,398.11,0.0
875,4866,11,440.65,0.0
1692,516,4,915.61,0.0
436,4204,11,607.45,0.0
1686,1984,4,30.15,0.0
2558,4434,15,205.01,0.0
399,4786,6,966.31,0.0
1108,820,3,223.78,0.0
4434,1049,1,307.5,0.0
183,1224,13,843.6,0.0
847,3048,8,620.97,0.0
1012,4720,14,4.39,0.0
309,52,12,707.35,0.0
2214,3934,8,711.82,0.0
1557,264,9,173.2,0.0
1883,1908,1,694.39,0.0
1773,4828,7,122.84,0.0
4725,4397,3,303.93,0.0
4129,4895,8,909.87,0.0
3423,4947,4,448.14,0.0
1537,3694,2,413.74,0.0
1847,1134,1,539.92,0.0
1302,3037,11,590.73,0.0
3206,2695,9,198.96,0.0
4923,1538,15,276.1,0.0
567,150,10,330.36,0.0
4237,4618,8,744.17,0.0
4594,1791,13,998.86,0.0
4456,1747,4,355.68,0.0
4275,728,2,115.29,0.0
271,2218,1,257.58,0.0
4453,597,8,433.27,0.0
4612,1325,1,609.65,0.0
4796,3948,8,784.95,0.0
4310,733,12,747.61,0.0
4502,1421,14,721.9,0.0
246,4117,14,106.75,0.0
2667,884,4,722.14,0.0
1358,4404,2,388.7,0.0
1505,1524,4,263.51,0.0
4328,3602,11,737.4,0.0
3498,185,12,647.6,0.0
1680,1786,15,149.08,0.0
4507,3846,9,910.27,0.0
2377,4622,8,592.97,0.0
3433,546,10,830.34,0.0
1555,2697,2,408.69,0.0
1264,127,12,590.36,0.0
2517,181,12,927.86,0.0
2558,4182,7,205.01,0.0
4302,3156,4,547.44,0.0
3341,3534,6,81.06,0.0
1255,289,8,856.94,0.0
3599,1384,4,306.84,0.0
4081,2488,10,544.06,0.0
2069,4604,7,270.14,0.0
1790,4180,7,333.7,0.0
2437,26,5,909.48,0.0
1722,3931,5,271.54,0.0
717,3813,14,716.44,0.0
4002,2441,7,423.89,0.0
2207,2052,3,286.03,0.0
2403,4890,12,164.93,0.0
1417,351,5,331.76,0.0
97,2894,11,729.21,0.0
4224,348,3,51.52,0.0
2060,3062,7,772.39,0.0
1011,3460,12,670.17,0.0
2743,4416,10,943.21,0.0
1060,2752,9,681.86,0.0
3739,2059,12,662.75,0.0
1607,1297,7,561.12,0.0
595,170,10,940.35,0.0
3029,2474,8,168.81,0.0
3156,1208,12,62.39,0.0
3213,2310,11,185.96,0.0
1557,1215,12,173.2,0.0
730,3258,14,865.97,0.0
3692,1558,1,81.94,0.0
273,1933,5,144.3,0.0
4822,1131,4,806.42,0.0
1790,4918,9,333.7,0.0
1289,1099,3,32.06,0.0
3253,3659,7,661.82,0.0
1068,2061,9,296.78,0.0
4453,115,14,433.27,0.0
4117,1638,6,589.53,0.0
177,1221,15,904.23,0.0
4151,4917,1,478.87,0.0
1380,1699,5,351.58,0.0
4385,4589,14,520.59,0.0
3316,3689,8,722.07,0.0
2667,4203,1,722.14,0.0
1407,631,1,456.94,0.0
730,1014,1,865.97,0.0
1078,4990,11,978.64,0.0
4871,3010,15,317.4,0.0
2863,779,4,957.8,0.0
4670,3900,10,777.43,0.0
4351,1288,7,835.87,0.0
3693,1982,5,588.68,0.0
168,1972,3,324.04,0.0
4128,612,1,488.64,0.0
4002,2843,8,423.89,0.0
273,1452,1,144.3,0.0
3916,29,7,715.28,0.0
1555,522,5,408.69,0.0
1778,893,5,978.89,0.0
1539,686,8,89.02,0.0
2069,3327,15,270.14,0.0
887,2384,6,391.27,0.0
99,53,9,700.65,0.0
3989,613,8,451.88,0.0
2889,110,13,352.53,0.0
3722,2433,9,447.14,0.0
2889,526,5,352.53,0.0
1778,2982,7,978.89,0.0
64,132,6,780.39,0.0
2769,3366,15,522.79,0.0
1813,3445,11,135.34,0.0
2809,3416,13,642.72,0.0
1829,3619,8,100.71,0.0
1759,4833,8,708.04,0.0
4033,4927,10,585.46,0.0
1112,1891,6,988.46,0.0
3316,1886,14,722.07,0.0
187,787,3,69.0,0.0
4838,4459,3,458.37,0.0
2631,1926,1,678.79,0.0
4850,4152,15,710.87,0.0
4224,4996,1,51.52,0.0
1029,114,10,762.35,0.0
3429,4681,3,582.91,0.0
3521,3050,3,346.7,0.0
3483,4368,2,460.86,0.0
3547,2987,8,112.36,0.0
4962,3524,11,68.74,0.0
3371,4738,11,674.74,0.0
2437,4034,4,909.48,0.0
2844,894,4,577.57,0.0
1557,2631,2,173.2,0.0
3616,3055,8,454.14,0.0
420,1471,7,21.06,0.0
2808,2679,5,33.11,0.0
1071,3582,1,628.4,0.0
781,1593,7,917.91,0.0
4039,4697,12,489.39,0.0
2667,3114,12,722.14,0.0
4443,3278,12,619.25,0.0
1188,2275,9,435.67,0.0
3007,415,10,139.22,0.0
1537,3920,5,413.74,0.0
1078,1579,12,978.64,0.0
3669,3624,13,208.5,0.0
2542,1210,9,270.94,0.0
1736,114,15,430.92,0.0
3760,3249,11,261.64,0.0
2743,863,15,943.21,0.0
3949,2147,6,76.68,0.0
2534,2,10,942.65,0.0
2876,2283,7,943.65,0.0
1462,1419,6,982.43,0.0
4871,2149,7,317.4,0.0
497,497,2,730.03,0.0
2899,3931,10,558.93,0.0
4917,483,2,999.14,0.0
1564,977,5,83.46,0.0
1012,1748,3,4.39,0.0
64,3648,5,780.39,0.0
853,3015,15,425.53,0.0
2403,904,10,164.93,0.0
3788,2215,12,414.61,0.0
4129,981,5,909.87,0.0
489,2049,3,75.08,0.0
1014,4936,13,944.56,0.0
4302,4486,10,547.44,0.0
3916,1244,9,715.28,0.0
2439,1225,1,659.86,0.0
2632,3209,10,311.13,0.0
3199,1035,1,206.9,0.0
708,433,8,942.37,0.0
3553,3482,1,977.61,0.0
4591,441,10,137.07,0.0
1440,543,9,673.19,0.0
4268,3029,6,119.92,0.0
1441,1190,13,653.88,0.0
4128,49,13,488.64,0.0
185,4442,11,299.38,0.0
960,3692,6,206.49,0.0
3300,1468,1,475.56,0.0
2146,3166,9,83.48,0.0
309,396,8,707.35,0.0
2620,1485,1,82.17,0.0
1417,432,6,331.76,0.0
3098,2106,11,585.58,0.0
595,2482,7,940.35,0.0
1759,1398,3,708.04,0.0
2808,761,4,33.11,0.0
6,2588,6,261.1,0.0
183,4343,10,843.6,0.0
4417,1376,11,557.71,0.0
420,1410,11,21.06,0.0
2632,1776,5,311.13,0.0
892,345,7,862.57,0.0
225,369,11,109.06,0.0
1440,1495,2,673.19,0.0
4759,4591,2,952.16,0.0
4466,2265,15,495.39,0.0
4920,1800,10,484.73,0.0
1380,484,12,351.58,0.0
187,3760,14,69.0,0.0
4822,914,6,806.42,0.0
1790,2209,14,333.7,0.0
2736,3129,10,661.78,0.0
2452,478,3,53.18,0.0
1302,4786,10,590.73,0.0
1078,1744,14,978.64,0.0
1451,759,9,687.64,0.0
4865,2801,8,976.48,0.0
3252,3831,15,960.14,0.0
2397,1674,8,237.25,0.0
1188,3185,15,435.67,0.0
1011,1620,4,670.17,0.0
3304,3500,15,357.33,0.0
3315,266,11,28.2,0.0
497,141,2,730.03,0.0
4050,3082,13,690.55,0.0
3668,2013,9,681.95,0.0
1191,2052,15,835.5,0.0
3311,205,6,58.37,0.0
3989,4665,7,451.88,0.0
2667,954,1,722.14,0.0
4301,2146,6,941.45,0.0
1773,3635,1,122.84,0.0
1681,3969,4,43.02,0.0
4258,499,4,727.57,0.0
4151,4421,3,478.87,0.0
2736,3760,8,661.78,0.0
246,1783,13,106.75,0.0
2994,1642,4,414.97,0.0
2266,3591,2,10.41,0.0
1132,473,14,432.16,0.0
2142,1977,13,166.93,0.0
1568,1262,12,587.7,0.0
3357,2791,4,904.0,0.0
3316,3559,6,722.07,0.0
419,2971,3,423.89,0.0
1499,3700,3,964.97,0.0
1132,4403,8,432.16,0.0
1159,1527,13,36.56,0.0
4268,2860,7,119.92,0.0
1022,2600,4,216.39,0.0
4128,285,3,488.64,0.0
3141,618,13,681.51,0.0
2008,679,9,373.92,0.0
231,1817,9,993.89,0.0
4062,2476,9,451.45,0.0
1555,2222,6,408.69,0.0
353,4998,15,402.07,0.0
274,941,15,221.52,0.0
1741,3545,1,853.07,0.0
1479,1866,14,992.83,0.0
1711,4920,11,8.85,0.0
2642,883,13,885.15,0.0
4275,2220,7,115.29,0.0
1441,3617,6,653.88,0.0
1268,4060,14,795.96,0.0
4695,4209,6,390.66,0.0
2980,3174,14,347.47,0.0
3788,1822,8,414.61,0.0
1224,3311,3,653.07,0.0
4759,3884,13,952.16,0.0
1680,2826,13,149.08,0.0
875,2953,3,440.65,0.0
2210,1008,14,369.41,0.0
4384,2679,15,147.5,0.0
194,2154,8,876.46,0.0
4128,784,14,488.64,0.0
2863,1306,3,957.8,0.0
1759,4066,6,708.04,0.0
2490,1156,9,83.94,0.0
4771,46,10,928.04,0.0
4275,1148,3,115.29,0.0
1686,2767,4,30.15,0.0
1048,3244,10,200.16,0.0
378,41,5,498.02,0.0
4328,2560,15,737.4,0.0
4384,3721,3,147.5,0.0
3094,2271,12,202.93,0.0
4425,2820,9,427.6,0.0
3616,2931,7,454.14,0.0
2357,2470,2,612.56,0.0
2908,2988,12,883.33,0.0
2994,1525,9,414.97,0.0
2490,2335,4,83.94,0.0
1813,4465,1,135.34,0.0
1705,282,7,995.59,0.0
262,4642,7,745.94,0.0
1080,2569,2,987.02,0.0
4502,1299,14,721.9,0.0
436,3343,13,607.45,0.0
1289,4262,3,32.06,0.0
1162,2069,6,724.66,0.0
2397,4605,4,237.25,0.0
1477,4115,5,127.35,0.0
892,1297,8,862.57,0.0
567,2684,5,330.36,0.0
654,214,5,60.66,0.0
3065,3510,10,220.65,0.0
1068,705,3,296.78,0.0
378,3177,12,498.02,0.0
781,478,3,917.91,0.0
1607,2576,11,561.12,0.0
168,4960,11,324.04,0.0
3793,1509,12,861.47,0.0
3016,3132,9,353.43,0.0
717,4162,15,716.44,0.0
2641,2589,10,642.62,0.0
4081,4218,4,544.06,0.0
1477,980,7,127.35,0.0
2008,4649,3,373.92,0.0
3989,4968,12,451.88,0.0
1790,2731,3,333.7,0.0
2597,1940,13,648.43,0.0
989,4855,4,856.53,0.0
2847,849,14,126.74,0.0
4695,2217,6,390.66,0.0
3571,217,4,726.78,0.0
3364,4372,4,743.61,0.0
1555,2360,1,408.69,0.0
4653,1404,8,66.24,0.0
875,4716,6,440.65,0.0
3884,3740,9,460.61,0.0
838,4840,5,995.75,0.0
2025,3834,8,590.88,0.0
4799,3128,7,716.33,0.0
1112,2936,11,988.46,0.0
501,1997,4,410.09,0.0
561,164,11,723.09,0.0
3916,2856,7,715.28,0.0
2208,2642,12,904.47,0.0
980,3016,10,498.4,0.0
1829,508,11,100.71,0.0
3722,3587,14,447.14,0.0
226,1194,4,984.87,0.0
3758,4551,10,614.01,0.0
3980,1135,5,177.01,0.0
4462,2694,1,490.32,0.0
1883,3237,1,694.39,0.0
2769,3484,2,522.79,0.0
1224,517,6,653.07,0.0
1071,4443,2,628.4,0.0
4146,314,7,757.78,0.0
309,4175,2,707.35,0.0
1692,1101,13,915.61,0.0
